Time (ms) (ms),Fink 2008,Time (ms) (ms),Lei_2019_37oC_IKr
1776.3,2.94077,1776.3,2.94077
1776.4,2.63548,1776.4,2.63548
1776.5,2.34917,1776.5,2.34917
1776.6,2.08113,1776.6,2.08113
1776.7,1.8307,1776.7,1.8307
1776.8,1.59718,1776.8,1.59718
1776.9,1.37993,1776.9,1.37993
1777,1.17826,1777,1.17826
1777.2,0.81918,1777.2,0.81918
1777.4,0.51495,1777.4,0.51495
1777.7,0.15133,1777.7,0.15133
1778.1,-0.1826,1778.1,-0.1826
1779,-0.4409,1779,-0.4409
1780.2,-0.06227,1780.2,-0.06227
1780.7,0.25669,1780.7,0.25669
1781.1,0.56086,1781.1,0.56086
1781.5,0.90087,1781.5,0.90087
1781.9,1.2709,1781.9,1.2709
1782.2,1.56523,1782.2,1.56523
1782.5,1.87201,1782.5,1.87201
1782.8,2.18978,1782.8,2.18978
1783.1,2.51722,1783.1,2.51722
1783.4,2.8532,1783.4,2.8532
1783.7,3.19673,1783.7,3.19673
1784,3.54693,1784,3.54693
1784.3,3.90306,1784.3,3.90306
1784.6,4.26443,1784.6,4.26443
1784.9,4.63046,1784.9,4.63046
1785.2,5.00063,1785.2,5.00063
1785.5,5.37448,1785.5,5.37448
1785.8,5.7516,1785.8,5.7516
1786.1,6.13161,1786.1,6.13161
1786.4,6.5142,1786.4,6.5142
1786.6,6.77053,1786.6,6.77053
1786.8,7.02778,1786.8,7.02778
1787,7.28587,1787,7.28587
1787.2,7.54472,1787.2,7.54472
1787.4,7.80426,1787.4,7.80426
1787.6,8.06441,1787.6,8.06441
1787.8,8.3251,1787.8,8.3251
1788,8.58627,1788,8.58627
1788.2,8.84783,1788.2,8.84783
1788.4,9.10972,1788.4,9.10972
1788.6,9.37187,1788.6,9.37187
1788.8,9.63421,1788.8,9.63421
1789,9.89666,1789,9.89666
1789.2,10.1592,1789.2,10.1592
1789.4,10.4216,1789.4,10.4216
1789.6,10.6839,1789.6,10.6839
1789.8,10.9461,1789.8,10.9461
1790,11.208,1790,11.208
1790.2,11.4695,1790.2,11.4695
1790.4,11.7306,1790.4,11.7306
1790.6,11.9911,1790.6,11.9911
1790.8,12.251,1790.8,12.251
1791,12.5103,1791,12.5103
1791.2,12.7687,1791.2,12.7687
1791.4,13.0263,1791.4,13.0263
1791.6,13.2828,1791.6,13.2828
1791.9,13.6656,1791.9,13.6656
1792.2,14.0456,1792.2,14.0456
1792.5,14.4226,1792.5,14.4226
1792.8,14.7961,1792.8,14.7961
1793.1,15.1659,1793.1,15.1659
1793.4,15.5316,1793.4,15.5316
1793.7,15.8929,1793.7,15.8929
1794,16.2494,1794,16.2494
1794.3,16.6009,1794.3,16.6009
1794.6,16.9471,1794.6,16.9471
1794.9,17.2877,1794.9,17.2877
1795.2,17.6224,1795.2,17.6224
1795.5,17.9509,1795.5,17.9509
1795.8,18.273,1795.8,18.273
1796.1,18.5886,1796.1,18.5886
1796.4,18.8973,1796.4,18.8973
1796.7,19.1989,1796.7,19.1989
1797,19.4934,1797,19.4934
1797.4,19.8747,1797.4,19.8747
1797.8,20.2426,1797.8,20.2426
1798.2,20.5969,1798.2,20.5969
1798.6,20.9376,1798.6,20.9376
1799,21.2643,1799,21.2643
1799.4,21.5771,1799.4,21.5771
1799.9,21.9486,1799.9,21.9486
1800.4,22.2983,1800.4,22.2983
1800.9,22.6265,1800.9,22.6265
1801.5,22.9922,1801.5,22.9922
1802.1,23.328,1802.1,23.328
1802.8,23.6828,1802.8,23.6828
1803.6,24.0412,1803.6,24.0412
1804.6,24.4221,1804.6,24.4221
1805.8,24.7869,1805.8,24.7869
1807.6,25.1632,1807.6,25.1632
1810.9,25.4052,1810.9,25.4052
1815.4,25.0357,1815.4,25.0357
1817.5,24.6644,1817.5,24.6644
1819.2,24.2945,1819.2,24.2945
1820.7,23.9253,1820.7,23.9253
1822.1,23.55,1822.1,23.55
1823.4,23.1785,1823.4,23.1785
1824.6,22.8186,1824.6,22.8186
1825.8,22.4443,1825.8,22.4443
1826.9,22.0902,1826.9,22.0902
1828,21.7266,1828,21.7266
1829.1,21.3547,1829.1,21.3547
1830.2,20.9754,1830.2,20.9754
1831.2,20.6249,1831.2,20.6249
1832.2,20.2696,1832.2,20.2696
1833.2,19.91,1833.2,19.91
1834.2,19.5466,1834.2,19.5466
1835.2,19.1798,1835.2,19.1798
1836.2,18.81,1836.2,18.81
1837.2,18.4376,1837.2,18.4376
1838.2,18.0627,1838.2,18.0627
1839.2,17.6859,1839.2,17.6859
1840.2,17.3071,1840.2,17.3071
1841.2,16.9268,1841.2,16.9268
1842.2,16.5452,1842.2,16.5452
1843.2,16.1622,1843.2,16.1622
1844.1,15.8167,1844.1,15.8167
1845,15.4704,1845,15.4704
1845.9,15.1234,1845.9,15.1234
1846.8,14.7758,1846.8,14.7758
1847.7,14.4276,1847.7,14.4276
1848.6,14.079,1848.6,14.079
1849.5,13.7298,1849.5,13.7298
1850.4,13.3803,1850.4,13.3803
1851.3,13.0304,1851.3,13.0304
1852.2,12.6801,1852.2,12.6801
1853.1,12.3294,1853.1,12.3294
1854,11.9784,1854,11.9784
1854.9,11.627,1854.9,11.627
1855.8,11.2752,1855.8,11.2752
1856.7,10.9231,1856.7,10.9231
1857.6,10.5706,1857.6,10.5706
1858.5,10.2177,1858.5,10.2177
1859.4,9.86431,1859.4,9.86431
1860.3,9.51051,1860.3,9.51051
1861.2,9.15625,1861.2,9.15625
1862.1,8.80151,1862.1,8.80151
1863,8.44626,1863,8.44626
1863.9,8.09048,1863.9,8.09048
1864.8,7.73415,1864.8,7.73415
1865.7,7.37724,1865.7,7.37724
1866.6,7.01975,1866.6,7.01975
1867.5,6.66165,1867.5,6.66165
1868.4,6.30294,1868.4,6.30294
1869.3,5.94359,1869.3,5.94359
1870.2,5.5836,1870.2,5.5836
1871.1,5.22296,1871.1,5.22296
1872,4.86168,1872,4.86168
1872.9,4.49976,1872.9,4.49976
1873.8,4.13719,1873.8,4.13719
1874.7,3.774,1874.7,3.774
1875.6,3.4102,1875.6,3.4102
1876.5,3.04581,1876.5,3.04581
1877.4,2.68085,1877.4,2.68085
1878.3,2.31536,1878.3,2.31536
1879.2,1.94937,1879.2,1.94937
1880.1,1.58291,1880.1,1.58291
1881,1.21604,1881,1.21604
1881.9,0.84881,1881.9,0.84881
1882.8,0.48127,1882.8,0.48127
1883.7,0.11348,1883.7,0.11348
1884.6,-0.25448,1884.6,-0.25448
1885.5,-0.62256,1885.5,-0.62256
1886.4,-0.99067,1886.4,-0.99067
1887.3,-1.35873,1887.3,-1.35873
1888.2,-1.72666,1888.2,-1.72666
1889.1,-2.09436,1889.1,-2.09436
1890,-2.46174,1890,-2.46174
1890.9,-2.8287,1890.9,-2.8287
1891.8,-3.1951,1891.8,-3.1951
1892.7,-3.561,1892.7,-3.561
1893.6,-3.9261,1893.6,-3.9261
1894.5,-4.2903,1894.5,-4.2903
1895.4,-4.6536,1895.4,-4.6536
1896.3,-5.0158,1896.3,-5.0158
1897.2,-5.3769,1897.2,-5.3769
1898.1,-5.7367,1898.1,-5.7367
1899,-6.0951,1899,-6.0951
1899.9,-6.4521,1899.9,-6.4521
1900.8,-6.8074,1900.8,-6.8074
1901.7,-7.1611,1901.7,-7.1611
1902.6,-7.513,1902.6,-7.513
1903.5,-7.8631,1903.5,-7.8631
1904.4,-8.2113,1904.4,-8.2113
1905.3,-8.5576,1905.3,-8.5576
1906.3,-8.94,1906.3,-8.94
1907.3,-9.3199,1907.3,-9.3199
1908.3,-9.6973,1908.3,-9.6973
1909.3,-10.0721,1909.3,-10.0721
1910.3,-10.4446,1910.3,-10.4446
1911.3,-10.8146,1911.3,-10.8146
1912.3,-11.1822,1912.3,-11.1822
1913.3,-11.5477,1913.3,-11.5477
1914.3,-11.9111,1914.3,-11.9111
1915.3,-12.2725,1915.3,-12.2725
1916.3,-12.6322,1916.3,-12.6322
1917.3,-12.9904,1917.3,-12.9904
1918.3,-13.3472,1918.3,-13.3472
1919.3,-13.703,1919.3,-13.703
1920.3,-14.0581,1920.3,-14.0581
1921.3,-14.4127,1921.3,-14.4127
1922.3,-14.7672,1922.3,-14.7672
1923.3,-15.122,1923.3,-15.122
1924.3,-15.4774,1924.3,-15.4774
1925.3,-15.8338,1925.3,-15.8338
1926.3,-16.1918,1926.3,-16.1918
1927.3,-16.5517,1927.3,-16.5517
1928.3,-16.914,1928.3,-16.914
1929.3,-17.2794,1929.3,-17.2794
1930.3,-17.6484,1930.3,-17.6484
1931.3,-18.0215,1931.3,-18.0215
1932.3,-18.3995,1932.3,-18.3995
1933.3,-18.7829,1933.3,-18.7829
1934.2,-19.1333,1934.2,-19.1333
1935.1,-19.4894,1935.1,-19.4894
1936,-19.8516,1936,-19.8516
1936.9,-20.2207,1936.9,-20.2207
1937.8,-20.5972,1937.8,-20.5972
1938.6,-20.9387,1938.6,-20.9387
1939.4,-21.2872,1939.4,-21.2872
1940.2,-21.6431,1940.2,-21.6431
1941,-22.007,1941,-22.007
1941.8,-22.3795,1941.8,-22.3795
1942.6,-22.7612,1942.6,-22.7612
1943.3,-23.103,1943.3,-23.103
1944,-23.4528,1944,-23.4528
1944.7,-23.8108,1944.7,-23.8108
1945.4,-24.1775,1945.4,-24.1775
1946.1,-24.5533,1946.1,-24.5533
1946.7,-24.883,1946.7,-24.883
1947.3,-25.2199,1947.3,-25.2199
1947.9,-25.5645,1947.9,-25.5645
1948.5,-25.9168,1948.5,-25.9168
1949.1,-26.2772,1949.1,-26.2772
1949.7,-26.646,1949.7,-26.646
1950.3,-27.0235,1950.3,-27.0235
1950.8,-27.3448,1950.8,-27.3448
1951.3,-27.6725,1951.3,-27.6725
1951.8,-28.0067,1951.8,-28.0067
1952.3,-28.3476,1952.3,-28.3476
1952.8,-28.6953,1952.8,-28.6953
1953.3,-29.0499,1953.3,-29.0499
1953.8,-29.4117,1953.8,-29.4117
1954.3,-29.7808,1954.3,-29.7808
1954.8,-30.1574,1954.8,-30.1574
1955.2,-30.4641,1955.2,-30.4641
1955.6,-30.7758,1955.6,-30.7758
1956,-31.0925,1956,-31.0925
1956.4,-31.4144,1956.4,-31.4144
1956.8,-31.7414,1956.8,-31.7414
1957.2,-32.0738,1957.2,-32.0738
1957.6,-32.4116,1957.6,-32.4116
1958,-32.7548,1958,-32.7548
1958.4,-33.1036,1958.4,-33.1036
1958.8,-33.4582,1958.8,-33.4582
1959.2,-33.8184,1959.2,-33.8184
1959.6,-34.1846,1959.6,-34.1846
1960,-34.5567,1960,-34.5567
1960.4,-34.935,1960.4,-34.935
1960.7,-35.2227,1960.7,-35.2227
1961,-35.514,1961,-35.514
1961.3,-35.8088,1961.3,-35.8088
1961.6,-36.1073,1961.6,-36.1073
1961.9,-36.4095,1961.9,-36.4095
1962.2,-36.7155,1962.2,-36.7155
1962.5,-37.0252,1962.5,-37.0252
1962.8,-37.3388,1962.8,-37.3388
1963.1,-37.6564,1963.1,-37.6564
1963.4,-37.9779,1963.4,-37.9779
1963.7,-38.3035,1963.7,-38.3035
1964,-38.6332,1964,-38.6332
1964.3,-38.9671,1964.3,-38.9671
1964.6,-39.3053,1964.6,-39.3053
1964.9,-39.6478,1964.9,-39.6478
1965.2,-39.9947,1965.2,-39.9947
1965.5,-40.3462,1965.5,-40.3462
1965.8,-40.7023,1965.8,-40.7023
1966.1,-41.063,1966.1,-41.063
1966.4,-41.4285,1966.4,-41.4285
1966.7,-41.7989,1966.7,-41.7989
1967,-42.1742,1967,-42.1742
1967.3,-42.5546,1967.3,-42.5546
1967.5,-42.8111,1967.5,-42.8111
1967.7,-43.0698,1967.7,-43.0698
1967.9,-43.331,1967.9,-43.331
1968.1,-43.5945,1968.1,-43.5945
1968.3,-43.8605,1968.3,-43.8605
1968.5,-44.1289,1968.5,-44.1289
1968.7,-44.3998,1968.7,-44.3998
1968.9,-44.6732,1968.9,-44.6732
1969.1,-44.9492,1969.1,-44.9492
1969.3,-45.2278,1969.3,-45.2278
1969.5,-45.509,1969.5,-45.509
1969.7,-45.7929,1969.7,-45.7929
1969.9,-46.0794,1969.9,-46.0794
1970.1,-46.3687,1970.1,-46.3687
1970.3,-46.6608,1970.3,-46.6608
1970.5,-46.9556,1970.5,-46.9556
1970.7,-47.2533,1970.7,-47.2533
1970.9,-47.5538,1970.9,-47.5538
1971.1,-47.8573,1971.1,-47.8573
1971.3,-48.1636,1971.3,-48.1636
1971.5,-48.4729,1971.5,-48.4729
1971.7,-48.7853,1971.7,-48.7853
1971.9,-49.1006,1971.9,-49.1006
1972.1,-49.4189,1972.1,-49.4189
1972.3,-49.7404,1972.3,-49.7404
1972.5,-50.0649,1972.5,-50.0649
1972.7,-50.3925,1972.7,-50.3925
1972.9,-50.7232,1972.9,-50.7232
1973.1,-51.0571,1973.1,-51.0571
1973.3,-51.3941,1973.3,-51.3941
1973.5,-51.7343,1973.5,-51.7343
1973.7,-52.0777,1973.7,-52.0777
1973.9,-52.4242,1973.9,-52.4242
1974.1,-52.7738,1974.1,-52.7738
1974.3,-53.1266,1974.3,-53.1266
1974.5,-53.4825,1974.5,-53.4825
1974.7,-53.8415,1974.7,-53.8415
1974.9,-54.2036,1974.9,-54.2036
1975.1,-54.5687,1975.1,-54.5687
1975.3,-54.9368,1975.3,-54.9368
1975.5,-55.3079,1975.5,-55.3079
1975.7,-55.6818,1975.7,-55.6818
1975.9,-56.0585,1975.9,-56.0585
1976.1,-56.4379,1976.1,-56.4379
1976.3,-56.82,1976.3,-56.82
1976.4,-57.012,1976.4,-57.012
1976.5,-57.2046,1976.5,-57.2046
1976.6,-57.3978,1976.6,-57.3978
1976.7,-57.5916,1976.7,-57.5916
1976.8,-57.786,1976.8,-57.786
1976.9,-57.9809,1976.9,-57.9809
1977,-58.1764,1977,-58.1764
1977.1,-58.3723,1977.1,-58.3723
1977.2,-58.5688,1977.2,-58.5688
1977.3,-58.7658,1977.3,-58.7658
1977.4,-58.9632,1977.4,-58.9632
1977.5,-59.1611,1977.5,-59.1611
1977.6,-59.3593,1977.6,-59.3593
1977.7,-59.558,1977.7,-59.558
1977.8,-59.757,1977.8,-59.757
1977.9,-59.9564,1977.9,-59.9564
1978,-60.156,1978,-60.156
